Rationality,Attribution,Max Deterrence
0.5,0.9,0.9706108680256678
0.6000000000000001,0.9,0.9532964747490081
0.7000000000000001,0.9,0.7214106417446708
0.8,0.9,0.4363151429269741
0.9,0.9,0.32735746858234416
1.0,0.9,0.41560417715003767
0.0,1.0,0.9943754645891107
0.1,1.0,0.9877643252791493
0.2,1.0,0.9913165171650123
0.30000000000000004,1.0,0.9923801077742089
0.4,1.0,0.9960914048805756
0.5,1.0,0.9627247743891628
0.6000000000000001,1.0,0.9637325502401782
0.7000000000000001,1.0,0.7088711823273366
0.8,1.0,0.34274121538182256
0.9,1.0,0.49361456515967783
1.0,1.0,0.2964528981065215
0.0,0.0,0.645494115100301
0.1,0.0,0.5308082678012834
0.2,0.0,0.6303280163618993
0.30000000000000004,0.0,0.4147177465356482
0.4,0.0,0.4254864437822359
0.5,0.0,0.5491308678172813
0.6000000000000001,0.0,0.3412308445284385
0.7000000000000001,0.0,0.2727287172571133
0.8,0.0,0.3829416126210347
0.9,0.0,0.2741323592157179
1.0,0.0,0.1843962361120274
0.0,0.1,0.6679467439855192
0.1,0.1,0.5411356773893662
0.2,0.1,0.5809561083005652
0.30000000000000004,0.1,0.5058073953626502
0.4,0.1,0.5079586676087923
0.5,0.1,0.36405135994673565
0.6000000000000001,0.1,0.5460819449061141
0.7000000000000001,0.1,0.32610756351891823
0.8,0.1,0.3736054322123488
0.9,0.1,0.40663414132883313
1.0,0.1,0.27582491804820036
0.0,0.2,0.9872662963139169
0.1,0.2,0.9944721025280124
0.2,0.2,0.9932624509304664
0.30000000000000004,0.2,0.9694027090584418
0.4,0.2,0.9751838633713418
0.5,0.2,0.975817555137155
0.6000000000000001,0.2,0.4220491980678528
0.7000000000000001,0.2,0.291936914195391
0.8,0.2,0.49421942924970674
0.9,0.2,0.3780325039820142
1.0,0.2,0.25614579677162547
0.0,0.30000000000000004,0.969766683321957
0.1,0.30000000000000004,0.9859127001362029
0.2,0.30000000000000004,0.9929632938701836
0.30000000000000004,0.30000000000000004,0.9605769627320815
0.4,0.30000000000000004,0.9619506438011595
0.5,0.30000000000000004,0.9649093604887874
0.6000000000000001,0.30000000000000004,0.8176348303018272
0.7000000000000001,0.30000000000000004,0.3724238545300262
0.8,0.30000000000000004,0.37833663633169423
0.9,0.30000000000000004,0.41901586294468696
1.0,0.30000000000000004,0.45979359691162036
0.0,0.4,0.9844994881201754
0.1,0.4,0.9921396971616244
0.2,0.4,0.9852514585236243
0.30000000000000004,0.4,0.995813084095396
0.4,0.4,0.9894965461941219
0.5,0.4,0.9273037165157129
0.6000000000000001,0.4,0.9143153073300343
0.7000000000000001,0.4,0.6031715887356685
0.8,0.4,0.41955387149349926
0.9,0.4,0.3629584195777642
1.0,0.4,0.36265442163605216
0.0,0.5,0.9973034488034268
0.1,0.5,0.9920880578593239
0.2,0.5,0.9869329839141956
0.30000000000000004,0.5,0.9721139818979977
0.4,0.5,0.9879790128717651
0.5,0.5,0.9428281315805134
0.6000000000000001,0.5,0.7881828392189593
0.7000000000000001,0.5,0.6704093010903356
0.8,0.5,0.3952556835830052
0.9,0.5,0.423233232995183
1.0,0.5,0.2392307638852274
0.0,0.6000000000000001,0.9976993627407643
0.1,0.6000000000000001,0.9868182445160604
0.2,0.6000000000000001,0.9950619821641692
0.30000000000000004,0.6000000000000001,0.9910698117245057
0.4,0.6000000000000001,0.9826640093015686
0.5,0.6000000000000001,0.9534460688059333
0.6000000000000001,0.6000000000000001,0.8698941946508079
0.7000000000000001,0.6000000000000001,0.7019177264324072
0.8,0.6000000000000001,0.4034627127977209
0.9,0.6000000000000001,0.24993499990628323
1.0,0.6000000000000001,0.40544442683666787
0.0,0.7000000000000001,0.9994577792467109
0.1,0.7000000000000001,0.9904329315539436
0.2,0.7000000000000001,0.989619408550555
0.30000000000000004,0.7000000000000001,0.9945547720859585
0.4,0.7000000000000001,0.9863885530057719
0.5,0.7000000000000001,0.9903920676490224
0.6000000000000001,0.7000000000000001,0.9506287463345942
0.7000000000000001,0.7000000000000001,0.7132279826828494
0.8,0.7000000000000001,0.4017556411843533
0.9,0.7000000000000001,0.3774925581901449
1.0,0.7000000000000001,0.4845627842701251
0.0,0.8,0.9920149068577906
0.1,0.8,0.9961897771312342
0.2,0.8,0.9893767774161775
0.30000000000000004,0.8,0.9965901109493089
0.4,0.8,0.9920086649660665
0.5,0.8,0.9692976630622984
0.6000000000000001,0.8,0.9333145711093391
0.7000000000000001,0.8,0.6581596922856647
0.8,0.8,0.5314485222601271
0.9,0.8,0.25806160573558506
1.0,0.8,0.29594831817638184
0.0,0.9,0.9933356580895014
0.1,0.9,0.9983116739315497
0.2,0.9,0.9965499706354091
0.30000000000000004,0.9,0.9967773060045968
0.4,0.9,0.9985133878872878
0.5,0.9,0.9475833796497232
0.6000000000000001,0.9,0.9192065780227011
0.7000000000000001,0.9,0.7550542630956393
0.8,0.9,0.4386822763249252
0.9,0.9,0.35490329121232445
1.0,0.9,0.25440034152652763
0.0,1.0,0.9963109884311371
0.1,1.0,0.9918877365638022
0.2,1.0,0.9930399221611426
0.30000000000000004,1.0,0.9961268841202167
0.4,1.0,0.9816803026346997
0.5,1.0,0.9617623134013015
0.6000000000000001,1.0,0.9666112221463767
0.7000000000000001,1.0,0.8687988562428142
0.8,1.0,0.43846671286749456
0.9,1.0,0.32968382845952005
1.0,1.0,0.3263199684989101
0.0,0.0,0.6172365253090253
0.1,0.0,0.5610658623588461
0.2,0.0,0.5042509429137628
0.30000000000000004,0.0,0.40593253658482753
0.4,0.0,0.35971850273923367
0.5,0.0,0.37846040042271917
0.6000000000000001,0.0,0.5198745867469651
0.7000000000000001,0.0,0.38159309994488766
0.8,0.0,0.3624627958356927
0.9,0.0,0.29474541358419154
1.0,0.0,0.3248331837167027
0.0,0.1,0.640687839537771
0.1,0.1,0.4160735280599699
0.2,0.1,0.44535203593667916
0.30000000000000004,0.1,0.5145323443327616
0.4,0.1,0.4228519932368603
0.5,0.1,0.4742339528762423
0.6000000000000001,0.1,0.2989375537630162
0.7000000000000001,0.1,0.29613999231443755
0.8,0.1,0.38271472213133534
0.9,0.1,0.37922851865747986
1.0,0.1,0.2621379443768553
0.0,0.2,0.9826640715432015
0.1,0.2,0.9814463526885403
0.2,0.2,0.9755024832782928
0.30000000000000004,0.2,0.9879353428795967
0.4,0.2,0.961201604687853
0.5,0.2,0.9582074360695981
0.6000000000000001,0.2,0.5506719616964879
0.7000000000000001,0.2,0.47273923384153166
0.8,0.2,0.37524240492551614
0.9,0.2,0.4039119022527924
1.0,0.2,0.3470102723110272
0.0,0.30000000000000004,0.9814634692031572
0.1,0.30000000000000004,0.9870746058812603
0.2,0.30000000000000004,0.9912934393782672
0.30000000000000004,0.30000000000000004,0.9708130941062463
0.4,0.30000000000000004,0.9438637527665644
0.5,0.30000000000000004,0.9661577253034723
0.6000000000000001,0.30000000000000004,0.7087531597261112
0.7000000000000001,0.30000000000000004,0.3559437134459288
0.8,0.30000000000000004,0.37831111383820226
0.9,0.30000000000000004,0.2985845192591122
1.0,0.30000000000000004,0.3526076859397137
0.0,0.4,0.9896020993256717
0.1,0.4,0.9942482732114505
0.2,0.4,0.977823197180441
0.30000000000000004,0.4,0.976755197106174
0.4,0.4,0.9346462177004554
0.5,0.4,0.9391752913112259
0.6000000000000001,0.4,0.8910633830478616
0.7000000000000001,0.4,0.5694890657873922
0.8,0.4,0.3244595762754045
0.9,0.4,0.2199889493935456
1.0,0.4,0.3065680586601433
0.0,0.5,0.9904774212960368
0.1,0.5,0.9940951184062219
0.2,0.5,0.9900002567730298
0.30000000000000004,0.5,0.9955523540688624
0.4,0.5,0.9871784198352032
0.5,0.5,0.9422813227623332
0.6000000000000001,0.5,0.8829007977746083
0.7000000000000001,0.5,0.6206831605389459
0.8,0.5,0.2886640342714248
0.9,0.5,0.44549106435096797
1.0,0.5,0.4354787142694907
0.0,0.6000000000000001,0.9900892006629667
0.1,0.6000000000000001,0.9940160893640573
0.2,0.6000000000000001,0.9696111049182683
0.30000000000000004,0.6000000000000001,0.9745009687933921
0.4,0.6000000000000001,0.9932540986671177
0.5,0.6000000000000001,0.9605354416331144
0.6000000000000001,0.6000000000000001,0.7969558139649735
0.7000000000000001,0.6000000000000001,0.6890658276264092
0.8,0.6000000000000001,0.3981969032414783
0.9,0.6000000000000001,0.4156013103681774
1.0,0.6000000000000001,0.407207711118274
0.0,0.7000000000000001,0.9922147014873043
0.1,0.7000000000000001,0.9922698479398518
0.2,0.7000000000000001,0.9824751417015317
0.30000000000000004,0.7000000000000001,0.984043000942082
0.4,0.7000000000000001,0.9826430155585445
0.5,0.7000000000000001,0.930054724048897
0.6000000000000001,0.7000000000000001,0.9168499791897912
0.7000000000000001,0.7000000000000001,0.6984533856230867
0.8,0.7000000000000001,0.42761862927010674
0.9,0.7000000000000001,0.4330388366015003
1.0,0.7000000000000001,0.2400694128934166
0.0,0.8,0.9969982134870609
0.1,0.8,0.9972894973690727
0.2,0.8,0.9878349313465198
0.30000000000000004,0.8,0.9991591101624137
0.4,0.8,0.9986833557926351
0.5,0.8,0.9700732660310308
0.6000000000000001,0.8,0.9450669125763855
0.7000000000000001,0.8,0.80864623400244
0.8,0.8,0.45423946520471914
0.9,0.8,0.2759563983262261
1.0,0.8,0.28390796045308697
0.0,0.9,0.990095990648215
0.1,0.9,0.9950634947401474
0.2,0.9,0.996925154590834
0.30000000000000004,0.9,0.9919099922788529
0.4,0.9,0.9934408491446693
0.5,0.9,0.9470756923637558
0.6000000000000001,0.9,0.95695290800392
0.7000000000000001,0.9,0.7611179533565029
0.8,0.9,0.5477916833293436
0.9,0.9,0.32912985050540555
1.0,0.9,0.37593717748376754
0.0,1.0,0.9934277605999638
0.1,1.0,0.9950925791375262
0.2,1.0,0.9913174566232265
0.30000000000000004,1.0,0.9918506175956091
0.4,1.0,0.9854733885756767
0.5,1.0,0.9972251102962488
0.6000000000000001,1.0,0.9167458053589926
0.7000000000000001,1.0,0.7162757353594535
0.8,1.0,0.42204408418707606
0.9,1.0,0.3266047490107913
1.0,1.0,0.33591030000495786
0.0,0.0,0.6090124579311437
0.1,0.0,0.5838163888351587
0.2,0.0,0.5515708109564222
0.30000000000000004,0.0,0.549078343370742
0.4,0.0,0.3821315286798449
0.5,0.0,0.4094968161150379
0.6000000000000001,0.0,0.4079877846753332
0.7000000000000001,0.0,0.4641191736422337
0.8,0.0,0.32248433575044233
0.9,0.0,0.31939444813868695
1.0,0.0,0.35021593620886465
0.0,0.1,0.6181523615581053
0.1,0.1,0.42026456398444495
0.2,0.1,0.4443155277528264
0.30000000000000004,0.1,0.5680442765764927
0.4,0.1,0.42384536793312444
0.5,0.1,0.34690002329995084
0.6000000000000001,0.1,0.41759796844605485
0.7000000000000001,0.1,0.3308451758906813
0.8,0.1,0.5260735557091685
0.9,0.1,0.2853155052744433
1.0,0.1,0.1885406369111782
0.0,0.2,0.9829390630438724
0.1,0.2,0.979312410207023
0.2,0.2,0.9645833897839629
0.30000000000000004,0.2,0.9633415149931005
0.4,0.2,0.9267357938577672
0.5,0.2,0.9552732189601528
0.6000000000000001,0.2,0.3556405550461194
0.7000000000000001,0.2,0.3952181264323058
0.8,0.2,0.3768853988904491
0.9,0.2,0.4152090319552659
1.0,0.2,0.30635783010704937
0.0,0.30000000000000004,0.9985936181967924
0.1,0.30000000000000004,0.9791930513540903
0.2,0.30000000000000004,0.9398518711916705
0.30000000000000004,0.30000000000000004,0.9886740997414328
0.4,0.30000000000000004,0.9672021085912915
0.5,0.30000000000000004,0.9894907357064514
0.6000000000000001,0.30000000000000004,0.7498822831012744
0.7000000000000001,0.30000000000000004,0.45703581062383236
0.8,0.30000000000000004,0.4125382366013883
0.9,0.30000000000000004,0.4189985287372341
1.0,0.30000000000000004,0.2574969709453348
0.0,0.4,0.9908120266068129
0.1,0.4,0.9755566068007293
0.2,0.4,0.9890405282303018
0.30000000000000004,0.4,0.9786689804435232
0.4,0.4,0.9780373221868804
0.5,0.4,0.9122565614132951
0.6000000000000001,0.4,0.933827471716977
0.7000000000000001,0.4,0.5623129116771186
0.8,0.4,0.39049122819413107
0.9,0.4,0.3868094486329971
1.0,0.4,0.2794002916852955
0.0,0.5,0.9818658905693577
0.1,0.5,0.9973624279720248
0.2,0.5,0.9964610618924746
0.30000000000000004,0.5,0.9747465628094235
0.4,0.5,0.9554665395884596
0.5,0.5,0.9776793428845203
0.6000000000000001,0.5,0.7752891013296005
0.7000000000000001,0.5,0.673438176653762
0.8,0.5,0.34030744887498543
0.9,0.5,0.3737577351813227
1.0,0.5,0.35826182862989286
0.0,0.6000000000000001,0.9883158880725555
0.1,0.6000000000000001,0.9760341864828374
0.2,0.6000000000000001,0.9913877815928615
0.30000000000000004,0.6000000000000001,0.991446162956757
0.4,0.6000000000000001,0.9765597687901684
0.5,0.6000000000000001,0.9640768509876646
0.6000000000000001,0.6000000000000001,0.8767506608464796
0.7000000000000001,0.6000000000000001,0.647151520027186
0.8,0.6000000000000001,0.3847565676493888
0.9,0.6000000000000001,0.3072411984460699
1.0,0.6000000000000001,0.5145362825510063
0.0,0.7000000000000001,0.997852943010244
0.1,0.7000000000000001,0.9863085880352788
0.2,0.7000000000000001,0.9791800528590925
0.30000000000000004,0.7000000000000001,0.9866736356550219
0.4,0.7000000000000001,0.9782551989023279
0.5,0.7000000000000001,0.9649810465723937
0.6000000000000001,0.7000000000000001,0.9029287797787683
0.7000000000000001,0.7000000000000001,0.6989001631712887
0.8,0.7000000000000001,0.4894564277879756
0.9,0.7000000000000001,0.5185637651891922
1.0,0.7000000000000001,0.36238312216052004
0.0,0.8,0.9994859302227256
0.1,0.8,0.9872561787233988
0.2,0.8,0.9953125168493799
0.30000000000000004,0.8,0.9849659895293686
0.4,0.8,0.993972162335032
0.5,0.8,0.9408496380395921
0.6000000000000001,0.8,0.9211263817965484
0.7000000000000001,0.8,0.636397668173426
0.8,0.8,0.37455133660135936
0.9,0.8,0.48739312196602896
1.0,0.8,0.44465492004116364
0.0,0.9,0.9977364279618112
0.1,0.9,0.9935359647749563
0.2,0.9,0.9975428271429885
0.30000000000000004,0.9,0.9885006943244936
0.4,0.9,0.9529292768841076
0.5,0.9,0.9753482374187492
0.6000000000000001,0.9,0.8357758575304329
0.7000000000000001,0.9,0.773902572760556
0.8,0.9,0.43119129736602146
0.9,0.9,0.445229771241412
1.0,0.9,0.30373419257595174
0.0,1.0,0.9960082568185095
0.1,1.0,0.9962328877493508
0.2,1.0,0.9797965429151096
0.30000000000000004,1.0,0.9849346988446289
0.4,1.0,0.9867901505390523
0.5,1.0,0.9790041172309175
0.6000000000000001,1.0,0.9518025296402233
0.7000000000000001,1.0,0.7694453988834146
0.8,1.0,0.43241506242121486
0.9,1.0,0.43500882449735667
1.0,1.0,0.4315368974601776
0.0,0.0,0.5745274462080718
0.1,0.0,0.514117382614164
0.2,0.0,0.5007773079818524
0.30000000000000004,0.0,0.5675359933107709
0.4,0.0,0.473891175132111
0.5,0.0,0.3287048006172801
0.6000000000000001,0.0,0.3810332482900516
0.7000000000000001,0.0,0.3280268015285827
0.8,0.0,0.33597731604264736
0.9,0.0,0.3968323951056654
1.0,0.0,0.36486154514981955
0.0,0.1,0.7041810544188829
0.1,0.1,0.45913861791196936
0.2,0.1,0.43473293985134703
0.30000000000000004,0.1,0.5555539141437232
0.4,0.1,0.4739155256809186
0.5,0.1,0.5575337159253491
0.6000000000000001,0.1,0.2835313404663839
0.7000000000000001,0.1,0.34297321466801
0.8,0.1,0.42548027894107643
0.9,0.1,0.30087361478306335
1.0,0.1,0.21623522302443565
0.0,0.2,0.9900828873949049
0.1,0.2,0.9465949371556083
0.2,0.2,0.9913106625471491
0.30000000000000004,0.2,0.9716450677620159
0.4,0.2,0.9386027997778801
0.5,0.2,0.863384927862366
0.6000000000000001,0.2,0.48654411248391727
0.7000000000000001,0.2,0.31019216509891956
0.8,0.2,0.36440257855835445
0.9,0.2,0.4240577521712694
1.0,0.2,0.37436935297506757
0.0,0.30000000000000004,0.9806140068061527
0.1,0.30000000000000004,0.9850413366979335
0.2,0.30000000000000004,0.9978283647548694
0.30000000000000004,0.30000000000000004,0.9864483369350954
0.4,0.30000000000000004,0.9856568338312205
0.5,0.30000000000000004,0.9389557975462899
0.6000000000000001,0.30000000000000004,0.8461614478759624
0.7000000000000001,0.30000000000000004,0.468951999244783
0.8,0.30000000000000004,0.40931404214301637
0.9,0.30000000000000004,0.29437820956512567
1.0,0.30000000000000004,0.3417455023077114
0.0,0.4,0.9929046530472654
0.1,0.4,0.997046700194569
0.2,0.4,0.9912368583839773
0.30000000000000004,0.4,0.9931617606911814
0.4,0.4,0.9664304488988762
0.5,0.4,0.9841889809400339
0.6000000000000001,0.4,0.8459651197828265
0.7000000000000001,0.4,0.6100023449669228
0.8,0.4,0.34385651666529776
0.9,0.4,0.3777294034234165
1.0,0.4,0.3072564050364475
0.0,0.5,0.9901764841245124
0.1,0.5,0.9991890849390604
0.2,0.5,0.9874057011823202
0.30000000000000004,0.5,0.9951203555848795
0.4,0.5,0.9977392270747859
0.5,0.5,0.9410422246809067
0.6000000000000001,0.5,0.9243897783017492
0.7000000000000001,0.5,0.6048458590900831
0.8,0.5,0.5341271900204768
0.9,0.5,0.2732480460063937
1.0,0.5,0.31374374892156176
0.0,0.6000000000000001,0.9961810464434313
0.1,0.6000000000000001,0.9917658000721677
0.2,0.6000000000000001,0.985920221372226
0.30000000000000004,0.6000000000000001,0.9723849957053722
0.4,0.6000000000000001,0.9816868086708168
0.5,0.6000000000000001,0.9788247713435606
0.6000000000000001,0.6000000000000001,0.9006620532530616
0.7000000000000001,0.6000000000000001,0.6531297682622299
0.8,0.6000000000000001,0.4098554569492039
0.9,0.6000000000000001,0.2824151835637324
1.0,0.6000000000000001,0.36716078431059546
0.0,0.7000000000000001,0.9988992140779228
0.1,0.7000000000000001,0.9953718675422047
0.2,0.7000000000000001,0.9838224533298278
0.30000000000000004,0.7000000000000001,0.9934502960559645
0.4,0.7000000000000001,0.9923894762125911
0.5,0.7000000000000001,0.9763565502598623
0.6000000000000001,0.7000000000000001,0.9385531008349449
0.7000000000000001,0.7000000000000001,0.7550598540680347
0.8,0.7000000000000001,0.511640149483457
0.9,0.7000000000000001,0.3157441614008093
1.0,0.7000000000000001,0.31946982261012874
0.0,0.8,0.9932548526645063
0.1,0.8,0.9893466407903242
0.2,0.8,0.9950240255489874
0.30000000000000004,0.8,0.9945903426276851
0.4,0.8,0.992256448954862
0.5,0.8,0.9892827806818444
0.6000000000000001,0.8,0.9508208508480596
0.7000000000000001,0.8,0.717614642917018
0.8,0.8,0.4585197604843806
0.9,0.8,0.33799259502369866
1.0,0.8,0.3111668701108248
0.0,0.9,0.9983201368712574
0.1,0.9,0.9947463429925891
0.2,0.9,0.9946189626104974
0.30000000000000004,0.9,0.991708978571339
0.4,0.9,0.9885456903589035
0.5,0.9,0.979760049054442
0.6000000000000001,0.9,0.9621438479766651
0.7000000000000001,0.9,0.8126533344328642
0.8,0.9,0.42793266613639164
0.9,0.9,0.21712915918522716
1.0,0.9,0.3158563400380929
0.0,1.0,0.9962629900863655
0.1,1.0,0.987985148903083
0.2,1.0,0.9870199379341034
0.30000000000000004,1.0,0.9908145334735877
0.4,1.0,0.9596388322822682
0.5,1.0,0.9827055305218512
0.6000000000000001,1.0,0.9343629727311634
0.7000000000000001,1.0,0.7764033268763985
0.8,1.0,0.4537275235183636
0.9,1.0,0.312919315734559
1.0,1.0,0.31748193533595204
